N,lL,hH,LH,data_name,x,y
2,0.75,0.10,2.500,0.50,18.52,656.894
2,0.75,0.10,2.500,0.50,20,586.343
2,0.75,0.10,2.500,1.00,1,8585.59
2,0.75,0.10,2.500,1.00,1.08,8501.15
2,0.75,0.10,2.500,1.00,1.17,7961.77
2,0.75,0.10,2.500,1.00,1.26,7344.87
2,0.75,0.10,2.500,1.00,1.36,5257.84
2,0.75,0.10,2.500,1.00,1.47,5144.93
2,0.75,0.10,2.500,1.00,1.59,5004.48
2,0.75,0.10,2.500,1.00,1.71,4851.39
2,0.75,0.10,2.500,1.00,1.85,4670.42
2,0.75,0.10,2.500,1.00,2,4482.34
2,0.75,0.10,2.500,1.00,2.16,4287.41
2,0.75,0.10,2.500,1.00,2.33,4094.83
2,0.75,0.10,2.500,1.00,2.51,3881.95
2,0.75,0.10,2.500,1.00,2.71,3604.92
2,0.75,0.10,2.500,1.00,2.93,3294.96
2,0.75,0.10,2.500,1.00,3.17,2971.51
2,0.75,0.10,2.500,1.00,3.42,2659.51
2,0.75,0.10,2.500,1.00,3.69,2351.94
2,0.75,0.10,2.500,1.00,3.99,2058.73
2,0.75,0.10,2.500,1.00,4.3,1799.31
2,0.75,0.10,2.500,1.00,4.65,1619.93
2,0.75,0.10,2.500,1.00,5.02,1455.23
2,0.75,0.10,2.500,1.00,5.42,1301.47
2,0.75,0.10,2.500,1.00,5.85,1161.72
2,0.75,0.10,2.500,1.00,6.32,1033.14
2,0.75,0.10,2.500,1.00,6.82,917.899
2,0.75,0.10,2.500,1.00,7.37,811.68
2,0.75,0.10,2.500,1.00,7.96,719.591
2,0.75,0.10,2.500,1.00,8.59,635.505
2,0.75,0.10,2.500,1.00,9.28,561.847
2,0.75,0.10,2.500,1.00,10.02,497.059
2,0.75,0.10,2.500,1.00,10.82,437.291
2,0.75,0.10,2.500,1.00,11.68,385.817
2,0.75,0.10,2.500,1.00,12.61,343.154
2,0.75,0.10,2.500,1.00,13.62,302.814
2,0.75,0.10,2.500,1.00,14.71,265.625
2,0.75,0.10,2.500,1.00,15.88,233.798
2,0.75,0.10,2.500,1.00,17.15,206.826
2,0.75,0.10,2.500,1.00,18.52,183.973
2,0.75,0.10,2.500,1.00,20,163.464
2,0.75,0.10,2.500,2.00,1,1249.62
2,0.75,0.10,2.500,2.00,1.08,1222.05
2,0.75,0.10,2.500,2.00,1.17,1193.56
2,0.75,0.10,2.500,2.00,1.26,1164.22
2,0.75,0.10,2.500,2.00,1.36,1129.5
2,0.75,0.10,2.500,2.00,1.47,1092.43
2,0.75,0.10,2.500,2.00,1.59,1054.01
2,0.75,0.10,2.500,2.00,1.71,1018.17
2,0.75,0.10,2.500,2.00,1.85,979.066
2,0.75,0.10,2.500,2.00,2,940.531
2,0.75,0.10,2.500,2.00,2.16,902.193
2,0.75,0.10,2.500,2.00,2.33,863.972
2,0.75,0.10,2.500,2.00,2.51,814.239
2,0.75,0.10,2.500,2.00,2.71,750.101
2,0.75,0.10,2.500,2.00,2.93,675.445
2,0.75,0.10,2.500,2.00,3.17,596.944
2,0.75,0.10,2.500,2.00,3.42,521.546
2,0.75,0.10,2.500,2.00,3.69,452.409
2,0.75,0.10,2.500,2.00,3.99,390.537
2,0.75,0.10,2.500,2.00,4.3,339.064
2,0.75,0.10,2.500,2.00,4.65,292.272
2,0.75,0.10,2.500,2.00,5.02,252.785
2,0.75,0.10,2.500,2.00,5.42,217.658
2,0.75,0.10,2.500,2.00,5.85,187.894
2,0.75,0.10,2.500,2.00,6.32,161.505
2,0.75,0.10,2.500,2.00,6.82,144.324
2,0.75,0.10,2.500,2.00,7.37,128.025
2,0.75,0.10,2.500,2.00,7.96,113.91
2,0.75,0.10,2.500,2.00,8.59,101.639
2,0.75,0.10,2.500,2.00,9.28,90.0939
2,0.75,0.10,2.500,2.00,10.02,80.1226
2,0.75,0.10,2.500,2.00,10.82,71.4607
2,0.75,0.10,2.500,2.00,11.68,63.4783
2,0.75,0.10,2.500,2.00,12.61,56.0539
2,0.75,0.10,2.500,2.00,13.62,49.7833
2,0.75,0.10,2.500,2.00,14.71,44.2949
2,0.75,0.10,2.500,2.00,15.88,39.4431
2,0.75,0.10,2.500,2.00,17.15,35.0735
2,0.75,0.10,2.500,2.00,18.52,30.8935
2,0.75,0.10,2.500,2.00,20,27.2904
2,0.75,0.10,2.500,4.00,1,160.226
2,0.75,0.10,2.500,4.00,1.08,157.666
2,0.75,0.10,2.500,4.00,1.17,155.102
2,0.75,0.10,2.500,4.00,1.26,152.033
2,0.75,0.10,2.500,4.00,1.36,148.136
2,0.75,0.10,2.500,4.00,1.47,143.675
2,0.75,0.10,2.500,4.00,1.59,138.932
2,0.75,0.10,2.500,4.00,1.71,134.505
2,0.75,0.10,2.500,4.00,1.85,129.652
2,0.75,0.10,2.500,4.00,2,124.903
2,0.75,0.10,2.500,4.00,2.16,120.228
2,0.75,0.10,2.500,4.00,2.33,114.206
2,0.75,0.10,2.500,4.00,2.51,106.677
2,0.75,0.10,2.500,4.00,2.71,97.9645
2,0.75,0.10,2.500,4.00,2.93,88.7003
2,0.75,0.10,2.500,4.00,3.17,79.4901
2,0.75,0.10,2.500,4.00,3.42,71.0607
2,0.75,0.10,2.500,4.00,3.69,63.2849
2,0.75,0.10,2.500,4.00,3.99,56.093
2,0.75,0.10,2.500,4.00,4.3,50.0843
2,0.75,0.10,2.500,4.00,4.65,44.329
2,0.75,0.10,2.500,4.00,5.02,39.6481
2,0.75,0.10,2.500,4.00,5.42,35.9596
2,0.75,0.10,2.500,4.00,5.85,32.6005
2,0.75,0.10,2.500,4.00,6.32,29.4744
2,0.75,0.10,2.500,4.00,6.82,26.7132
2,0.75,0.10,2.500,4.00,7.37,24.0328
2,0.75,0.10,2.500,4.00,7.96,21.7168
2,0.75,0.10,2.500,4.00,8.59,19.6056
2,0.75,0.10,2.500,4.00,9.28,17.6508
2,0.75,0.10,2.500,4.00,10.02,15.9043
2,0.75,0.10,2.500,4.00,10.82,14.3778
2,0.75,0.10,2.500,4.00,11.68,12.916
2,0.75,0.10,2.500,4.00,12.61,11.5951
2,0.75,0.10,2.500,4.00,13.62,10.4177
2,0.75,0.10,2.500,4.00,14.71,9.37954
2,0.75,0.10,2.500,4.00,15.88,8.48047
2,0.75,0.10,2.500,4.00,17.15,7.62426
2,0.75,0.10,2.500,4.00,18.52,6.82113
2,0.75,0.10,2.500,4.00,20,6.10445
2,0.75,0.10,5.000,0.25,1,44077.3
2,0.75,0.10,5.000,0.25,1.08,43212.7
2,0.75,0.10,5.000,0.25,1.17,42259
2,0.75,0.10,5.000,0.25,1.26,41338.1
2,0.75,0.10,5.000,0.25,1.36,40396.9
2,0.75,0.10,5.000,0.25,1.47,39590.7
2,0.75,0.10,5.000,0.25,1.59,38700.1
2,0.75,0.10,5.000,0.25,1.71,37723.3
2,0.75,0.10,5.000,0.25,1.85,36519.8
2,0.75,0.10,5.000,0.25,2,35204
2,0.75,0.10,5.000,0.25,2.16,33824.5
2,0.75,0.10,5.000,0.25,2.33,32412.3
2,0.75,0.10,5.000,0.25,2.51,30983.6
2,0.75,0.10,5.000,0.25,2.71,29517.1
2,0.75,0.10,5.000,0.25,2.93,28051.1
2,0.75,0.10,5.000,0.25,3.17,26616.2
2,0.75,0.10,5.000,0.25,3.42,25264
2,0.75,0.10,5.000,0.25,3.69,23959.4
2,0.75,0.10,5.000,0.25,3.99,22681.7
2,0.75,0.10,5.000,0.25,4.3,21569.7
2,0.75,0.10,5.000,0.25,4.65,20458.5
2,0.75,0.10,5.000,0.25,5.02,19363.1
2,0.75,0.10,5.000,0.25,5.42,18134.3
2,0.75,0.10,5.000,0.25,5.85,16670.8
2,0.75,0.10,5.000,0.25,6.32,15129.6
2,0.75,0.10,5.000,0.25,6.82,13446.5
2,0.75,0.10,5.000,0.25,7.37,11952.2
2,0.75,0.10,5.000,0.25,7.96,10341.6
2,0.75,0.10,5.000,0.25,8.59,9016.48
2,0.75,0.10,5.000,0.25,9.28,7775.56
2,0.75,0.10,5.000,0.25,10.02,6961.23
2,0.75,0.10,5.000,0.25,10.82,6191.28
2,0.75,0.10,5.000,0.25,11.68,5505.15
2,0.75,0.10,5.000,0.25,12.61,4916.91
2,0.75,0.10,5.000,0.25,13.62,4351.82
2,0.75,0.10,5.000,0.25,14.71,3852.25
2,0.75,0.10,5.000,0.25,15.88,3429.56
2,0.75,0.10,5.000,0.25,17.15,3062.9
2,0.75,0.10,5.000,0.25,18.52,2703.7
2,0.75,0.10,5.000,0.25,20,2389.2
2,0.75,0.10,5.000,0.50,1,23651.1
2,0.75,0.10,5.000,0.50,1.08,22415.9
2,0.75,0.10,5.000,0.50,1.17,20740.9
2,0.75,0.10,5.000,0.50,1.26,18545
2,0.75,0.10,5.000,0.50,1.36,17160
2,0.75,0.10,5.000,0.50,1.47,16828.5
2,0.75,0.10,5.000,0.50,1.59,16434.3
2,0.75,0.10,5.000,0.50,1.71,15997.4
2,0.75,0.10,5.000,0.50,1.85,15455.2
2,0.75,0.10,5.000,0.50,2,14855.8
2,0.75,0.10,5.000,0.50,2.16,14237
2,0.75,0.10,5.000,0.50,2.33,13615.6
2,0.75,0.10,5.000,0.50,2.51,13005.3
2,0.75,0.10,5.000,0.50,2.71,12378.6
2,0.75,0.10,5.000,0.50,2.93,11758.5
2,0.75,0.10,5.000,0.50,3.17,11142.8
2,0.75,0.10,5.000,0.50,3.42,10567.6
2,0.75,0.10,5.000,0.50,3.69,10014
2,0.75,0.10,5.000,0.50,3.99,9478.93
2,0.75,0.10,5.000,0.50,4.3,9007.19
2,0.75,0.10,5.000,0.50,4.65,8534.99
2,0.75,0.10,5.000,0.50,5.02,8067.73
2,0.75,0.10,5.000,0.50,5.42,7493.09
2,0.75,0.10,5.000,0.50,5.85,6833.4
2,0.75,0.10,5.000,0.50,6.32,6163.04
2,0.75,0.10,5.000,0.50,6.82,5485.54
2,0.75,0.10,5.000,0.50,7.37,4819.42
2,0.75,0.10,5.000,0.50,7.96,4179.72
2,0.75,0.10,5.000,0.50,8.59,3602.11
2,0.75,0.10,5.000,0.50,9.28,3122.63
2,0.75,0.10,5.000,0.50,10.02,2783.42
2,0.75,0.10,5.000,0.50,10.82,2462.55
2,0.75,0.10,5.000,0.50,11.68,2184.42
2,0.75,0.10,5.000,0.50,12.61,1942.31
2,0.75,0.10,5.000,0.50,13.62,1709.61
2,0.75,0.10,5.000,0.50,14.71,1508.29
2,0.75,0.10,5.000,0.50,15.88,1342.5
2,0.75,0.10,5.000,0.50,17.15,1188.43
2,0.75,0.10,5.000,0.50,18.52,1043.61
2,0.75,0.10,5.000,0.50,20,919.524
2,0.75,0.10,5.000,1.00,1,8873.39
2,0.75,0.10,5.000,1.00,1.08,8864.08
2,0.75,0.10,5.000,1.00,1.17,8349.42
2,0.75,0.10,5.000,1.00,1.26,7708.59
2,0.75,0.10,5.000,1.00,1.36,5258.25
2,0.75,0.10,5.000,1.00,1.47,5146.4
2,0.75,0.10,5.000,1.00,1.59,5007.2
2,0.75,0.10,5.000,1.00,1.71,4856.05
2,0.75,0.10,5.000,1.00,1.85,4677.4
2,0.75,0.10,5.000,1.00,2,4490.07
2,0.75,0.10,5.000,1.00,2.16,4298.35
2,0.75,0.10,5.000,1.00,2.33,4105.11
2,0.75,0.10,5.000,1.00,2.51,3916.03
2,0.75,0.10,5.000,1.00,2.71,3723.36
2,0.75,0.10,5.000,1.00,2.93,3533.39
2,0.75,0.10,5.000,1.00,3.17,3346.72
2,0.75,0.10,5.000,1.00,3.42,3172.54
2,0.75,0.10,5.000,1.00,3.69,3007.22
2,0.75,0.10,5.000,1.00,3.99,2849.61
2,0.75,0.10,5.000,1.00,4.3,2706.89
2,0.75,0.10,5.000,1.00,4.65,2558.37
2,0.75,0.10,5.000,1.00,5.02,2400.79
2,0.75,0.10,5.000,1.00,5.42,2218.8
2,0.75,0.10,5.000,1.00,5.85,2016.58
2,0.75,0.10,5.000,1.00,6.32,1809.04
2,0.75,0.10,5.000,1.00,6.82,1609.61
2,0.75,0.10,5.000,1.00,7.37,1399.02
2,0.75,0.10,5.000,1.00,7.96,1213.66
2,0.75,0.10,5.000,1.00,8.59,1037.46
2,0.75,0.10,5.000,1.00,9.28,899.366
2,0.75,0.10,5.000,1.00,10.02,796.564
2,0.75,0.10,5.000,1.00,10.82,704.575
2,0.75,0.10,5.000,1.00,11.68,624.762
2,0.75,0.10,5.000,1.00,12.61,550.685
2,0.75,0.10,5.000,1.00,13.62,484.397
2,0.75,0.10,5.000,1.00,14.71,427.874
2,0.75,0.10,5.000,1.00,15.88,380.037
2,0.75,0.10,5.000,1.00,17.15,333.021
2,0.75,0.10,5.000,1.00,18.52,291.724
2,0.75,0.10,5.000,1.00,20,256.747
2,0.75,0.10,5.000,2.00,1,1218.02
2,0.75,0.10,5.000,2.00,1.08,1189.25
2,0.75,0.10,5.000,2.00,1.17,1159.4
2,0.75,0.10,5.000,2.00,1.26,1128.69
2,0.75,0.10,5.000,2.00,1.36,1092.81
2,0.75,0.10,5.000,2.00,1.47,1054.32
2,0.75,0.10,5.000,2.00,1.59,1014.76
2,0.75,0.10,5.000,2.00,1.71,977.536
2,0.75,0.10,5.000,2.00,1.85,937.293
2,0.75,0.10,5.000,2.00,2,897.499
2,0.75,0.10,5.000,2.00,2.16,858.453
2,0.75,0.10,5.000,2.00,2.33,820.01
2,0.75,0.10,5.000,2.00,2.51,783.601
2,0.75,0.10,5.000,2.00,2.71,746.88
2,0.75,0.10,5.000,2.00,2.93,710.943
2,0.75,0.10,5.000,2.00,3.17,675.717
2,0.75,0.10,5.000,2.00,3.42,643.622
2,0.75,0.10,5.000,2.00,3.69,611.684
2,0.75,0.10,5.000,2.00,3.99,579.261
2,0.75,0.10,5.000,2.00,4.3,548.826
2,0.75,0.10,5.000,2.00,4.65,517.766
2,0.75,0.10,5.000,2.00,5.02,481.543
2,0.75,0.10,5.000,2.00,5.42,440.518
2,0.75,0.10,5.000,2.00,5.85,395.079
2,0.75,0.10,5.000,2.00,6.32,346.249
2,0.75,0.10,5.000,2.00,6.82,300.756
2,0.75,0.10,5.000,2.00,7.37,257.075
2,0.75,0.10,5.000,2.00,7.96,220.522
2,0.75,0.10,5.000,2.00,8.59,189.99
2,0.75,0.10,5.000,2.00,9.28,162.315
2,0.75,0.10,5.000,2.00,10.02,139.794
2,0.75,0.10,5.000,2.00,10.82,120.237
2,0.75,0.10,5.000,2.00,11.68,102.892
2,0.75,0.10,5.000,2.00,12.61,88.4369
2,0.75,0.10,5.000,2.00,13.62,77.9347
2,0.75,0.10,5.000,2.00,14.71,68.8092
2,0.75,0.10,5.000,2.00,15.88,60.8405
2,0.75,0.10,5.000,2.00,17.15,54.1432
2,0.75,0.10,5.000,2.00,18.52,48.274
2,0.75,0.10,5.000,2.00,20,43.0819
2,0.75,0.10,5.000,4.00,1,157.83
2,0.75,0.10,5.000,4.00,1.08,155.185
2,0.75,0.10,5.000,4.00,1.17,152.537
2,0.75,0.10,5.000,4.00,1.26,149.388
2,0.75,0.10,5.000,4.00,1.36,145.434
2,0.75,0.10,5.000,4.00,1.47,140.898
2,0.75,0.10,5.000,4.00,1.59,136.091
2,0.75,0.10,5.000,4.00,1.71,131.582
2,0.75,0.10,5.000,4.00,1.85,126.699
2,0.75,0.10,5.000,4.00,2,121.87
2,0.75,0.10,5.000,4.00,2.16,117.121
2,0.75,0.10,5.000,4.00,2.33,112.429
2,0.75,0.10,5.000,4.00,2.51,107.826
2,0.75,0.10,5.000,4.00,2.71,103.276
2,0.75,0.10,5.000,4.00,2.93,98.7951
2,0.75,0.10,5.000,4.00,3.17,94.4201
2,0.75,0.10,5.000,4.00,3.42,90.3444
2,0.75,0.10,5.000,4.00,3.69,86.2901
2,0.75,0.10,5.000,4.00,3.99,81.9839
2,0.75,0.10,5.000,4.00,4.3,77.8295
2,0.75,0.10,5.000,4.00,4.65,73.0161
2,0.75,0.10,5.000,4.00,5.02,67.5557
2,0.75,0.10,5.000,4.00,5.42,61.4561
2,0.75,0.10,5.000,4.00,5.85,55.4476
2,0.75,0.10,5.000,4.00,6.32,49.1704
2,0.75,0.10,5.000,4.00,6.82,43.7302
2,0.75,0.10,5.000,4.00,7.37,38.2894
2,0.75,0.10,5.000,4.00,7.96,33.9561
2,0.75,0.10,5.000,4.00,8.59,29.9948
2,0.75,0.10,5.000,4.00,9.28,26.4847
2,0.75,0.10,5.000,4.00,10.02,23.5508
2,0.75,0.10,5.000,4.00,10.82,20.8154
2,0.75,0.10,5.000,4.00,11.68,18.7822
2,0.75,0.10,5.000,4.00,12.61,16.9648
2,0.75,0.10,5.000,4.00,13.62,15.3269
2,0.75,0.10,5.000,4.00,14.71,13.7381
2,0.75,0.10,5.000,4.00,15.88,12.3468
2,0.75,0.10,5.000,4.00,17.15,11.1059
2,0.75,0.10,5.000,4.00,18.52,10.0546
2,0.75,0.10,5.000,4.00,20,9.08118
2,0.10,0.25,0.625,0.25,1,38439.9
2,0.10,0.25,0.625,0.25,1.08,37052.2
2,0.10,0.25,0.625,0.25,1.17,34489.2
2,0.10,0.25,0.625,0.25,1.26,31756
2,0.10,0.25,0.625,0.25,1.36,28719.5
2,0.10,0.25,0.625,0.25,1.47,25698.8
2,0.10,0.25,0.625,0.25,1.59,22693.1
2,0.10,0.25,0.625,0.25,1.71,20033.6
2,0.10,0.25,0.625,0.25,1.85,18250
2,0.10,0.25,0.625,0.25,2,16569.8
2,0.10,0.25,0.625,0.25,2.16,15021.4
2,0.10,0.25,0.625,0.25,2.33,13616.6
2,0.10,0.25,0.625,0.25,2.51,12350
2,0.10,0.25,0.625,0.25,2.71,11160.5
2,0.10,0.25,0.625,0.25,2.93,10055.7
2,0.10,0.25,0.625,0.25,3.17,9025.08
2,0.10,0.25,0.625,0.25,3.42,8131.15
2,0.10,0.25,0.625,0.25,3.69,7293.64
2,0.10,0.25,0.625,0.25,3.99,6515.76
2,0.10,0.25,0.625,0.25,4.3,5853.51
2,0.10,0.25,0.625,0.25,4.65,5199.68
2,0.10,0.25,0.625,0.25,5.02,4652.28
2,0.10,0.25,0.625,0.25,5.42,4148.89
2,0.10,0.25,0.625,0.25,5.85,3693.59
2,0.10,0.25,0.625,0.25,6.32,3277.66
2,0.10,0.25,0.625,0.25,6.82,2945.53
2,0.10,0.25,0.625,0.25,7.37,2610.02
2,0.10,0.25,0.625,0.25,7.96,2311.82
2,0.10,0.25,0.625,0.25,8.59,2052.64
2,0.10,0.25,0.625,0.25,9.28,1823.77
2,0.10,0.25,0.625,0.25,10.02,1626.17
2,0.10,0.25,0.625,0.25,10.82,1451.87
2,0.10,0.25,0.625,0.25,11.68,1272.48
2,0.10,0.25,0.625,0.25,12.61,1122.38
2,0.10,0.25,0.625,0.25,13.62,986.152
2,0.10,0.25,0.625,0.25,14.71,867.866
2,0.10,0.25,0.625,0.25,15.88,762.477
2,0.10,0.25,0.625,0.25,17.15,674.78
2,0.10,0.25,0.625,0.25,18.52,598.581
2,0.10,0.25,0.625,0.25,20,531.683
2,0.10,0.25,0.625,0.50,1,16286.7
2,0.10,0.25,0.625,0.50,1.08,15489.7
2,0.10,0.25,0.625,0.50,1.17,14331.3
2,0.10,0.25,0.625,0.50,1.26,13147.1
2,0.10,0.25,0.625,0.50,1.36,11875.3
2,0.10,0.25,0.625,0.50,1.47,10616.6
2,0.10,0.25,0.625,0.50,1.59,9337.91
2,0.10,0.25,0.625,0.50,1.71,8268.61
2,0.10,0.25,0.625,0.50,1.85,7505.35
2,0.10,0.25,0.625,0.50,2,6794.26
2,0.10,0.25,0.625,0.50,2.16,6142.97
2,0.10,0.25,0.625,0.50,2.33,5554.98
2,0.10,0.25,0.625,0.50,2.51,5026.88
2,0.10,0.25,0.625,0.50,2.71,4527.15
2,0.10,0.25,0.625,0.50,2.93,4069.64
2,0.10,0.25,0.625,0.50,3.17,3638.34
2,0.10,0.25,0.625,0.50,3.42,3267.87
2,0.10,0.25,0.625,0.50,3.69,2917.24
2,0.10,0.25,0.625,0.50,3.99,2600.29
2,0.10,0.25,0.625,0.50,4.3,2320.8
2,0.10,0.25,0.625,0.50,4.65,2055.42
2,0.10,0.25,0.625,0.50,5.02,1833.9
2,0.10,0.25,0.625,0.50,5.42,1626.22
2,0.10,0.25,0.625,0.50,5.85,1437.94
2,0.10,0.25,0.625,0.50,6.32,1274.11
2,0.10,0.25,0.625,0.50,6.82,1138.08
2,0.10,0.25,0.625,0.50,7.37,999.028
2,0.10,0.25,0.625,0.50,7.96,881.284
2,0.10,0.25,0.625,0.50,8.59,779.984
2,0.10,0.25,0.625,0.50,9.28,689.374
2,0.10,0.25,0.625,0.50,10.02,614.596
2,0.10,0.25,0.625,0.50,10.82,543.695
2,0.10,0.25,0.625,0.50,11.68,475.286
2,0.10,0.25,0.625,0.50,12.61,415.906
2,0.10,0.25,0.625,0.50,13.62,363.31
2,0.10,0.25,0.625,0.50,14.71,317.084
2,0.10,0.25,0.625,0.50,15.88,278.79
2,0.10,0.25,0.625,0.50,17.15,246.376
2,0.10,0.25,0.625,0.50,18.52,219.786
2,0.10,0.25,0.625,0.50,20,193.607
2,0.10,0.25,0.625,1.00,1,4933.44
2,0.10,0.25,0.625,1.00,1.08,4648.82
2,0.10,0.25,0.625,1.00,1.17,4281.81
2,0.10,0.25,0.625,1.00,1.26,3920.34
2,0.10,0.25,0.625,1.00,1.36,3535.47
2,0.10,0.25,0.625,1.00,1.47,3136.99
2,0.10,0.25,0.625,1.00,1.59,2751.38
2,0.10,0.25,0.625,1.00,1.71,2428.06
2,0.10,0.25,0.625,1.00,1.85,2199.37
2,0.10,0.25,0.625,1.00,2,1987.36
2,0.10,0.25,0.625,1.00,2.16,1793.02
2,0.10,0.25,0.625,1.00,2.33,1618.57
2,0.10,0.25,0.625,1.00,2.51,1462.14
2,0.10,0.25,0.625,1.00,2.71,1314.14
2,0.10,0.25,0.625,1.00,2.93,1175.1
2,0.10,0.25,0.625,1.00,3.17,1048.06
2,0.10,0.25,0.625,1.00,3.42,935.521
2,0.10,0.25,0.625,1.00,3.69,833.962
2,0.10,0.25,0.625,1.00,3.99,741.224
2,0.10,0.25,0.625,1.00,4.3,658.316
2,0.10,0.25,0.625,1.00,4.65,583.365
2,0.10,0.25,0.625,1.00,5.02,517.31
2,0.10,0.25,0.625,1.00,5.42,457.007
2,0.10,0.25,0.625,1.00,5.85,403.96
2,0.10,0.25,0.625,1.00,6.32,359.496
2,0.10,0.25,0.625,1.00,6.82,317.827
2,0.10,0.25,0.625,1.00,7.37,278.752
2,0.10,0.25,0.625,1.00,7.96,245.824
2,0.10,0.25,0.625,1.00,8.59,217.951
2,0.10,0.25,0.625,1.00,9.28,193.565
2,0.10,0.25,0.625,1.00,10.02,171.682
2,0.10,0.25,0.625,1.00,10.82,149.613
2,0.10,0.25,0.625,1.00,11.68,131.01
2,0.10,0.25,0.625,1.00,12.61,114.351
2,0.10,0.25,0.625,1.00,13.62,100.643
2,0.10,0.25,0.625,1.00,14.71,87.9981
2,0.10,0.25,0.625,1.00,15.88,77.8227
2,0.10,0.25,0.625,1.00,17.15,68.9909
2,0.10,0.25,0.625,1.00,18.52,61.2116
2,0.10,0.25,0.625,1.00,20,53.6652
2,0.10,0.25,0.625,2.00,1,1069.03
2,0.10,0.25,0.625,2.00,1.08,992.806
2,0.10,0.25,0.625,2.00,1.17,899.591
2,0.10,0.25,0.625,2.00,1.26,805.41
2,0.10,0.25,0.625,2.00,1.36,707.566
2,0.10,0.25,0.625,2.00,1.47,614.561
2,0.10,0.25,0.625,2.00,1.59,532.328
2,0.10,0.25,0.625,2.00,1.71,466.373
2,0.10,0.25,0.625,2.00,1.85,403.681
2,0.10,0.25,0.625,2.00,2,350.368
2,0.10,0.25,0.625,2.00,2.16,304.748
2,0.10,0.25,0.625,2.00,2.33,264.151
2,0.10,0.25,0.625,2.00,2.51,232.523
2,0.10,0.25,0.625,2.00,2.71,208.604
2,0.10,0.25,0.625,2.00,2.93,186.676
2,0.10,0.25,0.625,2.00,3.17,166.257
2,0.10,0.25,0.625,2.00,3.42,149.018
2,0.10,0.25,0.625,2.00,3.69,132.865
2,0.10,0.25,0.625,2.00,3.99,118.373
2,0.10,0.25,0.625,2.00,4.3,105.915
2,0.10,0.25,0.625,2.00,4.65,93.8511
2,0.10,0.25,0.625,2.00,5.02,83.5786
2,0.10,0.25,0.625,2.00,5.42,74.623
2,0.10,0.25,0.625,2.00,5.85,66.3454
2,0.10,0.25,0.625,2.00,6.32,58.5283
2,0.10,0.25,0.625,2.00,6.82,52.0711
2,0.10,0.25,0.625,2.00,7.37,46.3
2,0.10,0.25,0.625,2.00,7.96,41.1223
2,0.10,0.25,0.625,2.00,8.59,36.574
2,0.10,0.25,0.625,2.00,9.28,32.0763
2,0.10,0.25,0.625,2.00,10.02,28.3731
2,0.10,0.25,0.625,2.00,10.82,25.0393
2,0.10,0.25,0.625,2.00,11.68,22.1878
2,0.10,0.25,0.625,2.00,12.61,19.63
2,0.10,0.25,0.625,2.00,13.62,17.3741
2,0.10,0.25,0.625,2.00,14.71,15.3612
2,0.10,0.25,0.625,2.00,15.88,13.5537
2,0.10,0.25,0.625,2.00,17.15,11.9023
2,0.10,0.25,0.625,2.00,18.52,10.4141
2,0.10,0.25,0.625,2.00,20,9.16899
2,0.10,0.25,0.625,4.00,1,134.977
2,0.10,0.25,0.625,4.00,1.08,125.019
2,0.10,0.25,0.625,4.00,1.17,113.464
2,0.10,0.25,0.625,4.00,1.26,102.603
2,0.10,0.25,0.625,4.00,1.36,91.9561
2,0.10,0.25,0.625,4.00,1.47,81.8933
2,0.10,0.25,0.625,4.00,1.59,72.8711
2,0.10,0.25,0.625,4.00,1.71,65.4734
2,0.10,0.25,0.625,4.00,1.85,58.296
2,0.10,0.25,0.625,4.00,2,53.239
2,0.10,0.25,0.625,4.00,2.16,48.6841
2,0.10,0.25,0.625,4.00,2.33,44.513
2,0.10,0.25,0.625,4.00,2.51,40.6475
2,0.10,0.25,0.625,4.00,2.71,36.9839
2,0.10,0.25,0.625,4.00,2.93,33.5104
2,0.10,0.25,0.625,4.00,3.17,30.283
2,0.10,0.25,0.625,4.00,3.42,27.4866
2,0.10,0.25,0.625,4.00,3.69,24.8279
2,0.10,0.25,0.625,4.00,3.99,22.4461
2,0.10,0.25,0.625,4.00,4.3,20.2849
2,0.10,0.25,0.625,4.00,4.65,18.2474
2,0.10,0.25,0.625,4.00,5.02,16.4447
2,0.10,0.25,0.625,4.00,5.42,14.8892
2,0.10,0.25,0.625,4.00,5.85,13.3837
2,0.10,0.25,0.625,4.00,6.32,12.0183
2,0.10,0.25,0.625,4.00,6.82,10.8256
2,0.10,0.25,0.625,4.00,7.37,9.74599
2,0.10,0.25,0.625,4.00,7.96,8.79638
2,0.10,0.25,0.625,4.00,8.59,7.91301
2,0.10,0.25,0.625,4.00,9.28,7.0507
2,0.10,0.25,0.625,4.00,10.02,6.3297
2,0.10,0.25,0.625,4.00,10.82,5.66026
2,0.10,0.25,0.625,4.00,11.68,5.0884
2,0.10,0.25,0.625,4.00,12.61,4.57057
2,0.10,0.25,0.625,4.00,13.62,4.1135
2,0.10,0.25,0.625,4.00,14.71,3.69008
2,0.10,0.25,0.625,4.00,15.88,3.29785
2,0.10,0.25,0.625,4.00,17.15,2.93179
2,0.10,0.25,0.625,4.00,18.52,2.58995
2,0.10,0.25,0.625,4.00,20,2.30467
2,0.10,0.25,1.250,0.25,1,46041.7
2,0.10,0.25,1.250,0.25,1.08,44697.9
2,0.10,0.25,1.250,0.25,1.17,41733.3
2,0.10,0.25,1.250,0.25,1.26,38550.5
2,0.10,0.25,1.250,0.25,1.36,34975.3
2,0.10,0.25,1.250,0.25,1.47,31553.8
