N,lL,hH,LH,data_name,x,y
4,0.10,0.25,1.250,0.50,5.02,284.109
4,0.10,0.25,1.250,0.50,5.42,244.167
4,0.10,0.25,1.250,0.50,5.85,222.263
4,0.10,0.25,1.250,0.50,6.32,204.213
4,0.10,0.25,1.250,0.50,6.82,189.955
4,0.10,0.25,1.250,0.50,7.37,176.051
4,0.10,0.25,1.250,0.50,7.96,161.025
4,0.10,0.25,1.250,0.50,8.59,148.658
4,0.10,0.25,1.250,0.50,9.28,136.795
4,0.10,0.25,1.250,0.50,10.02,123.222
4,0.10,0.25,1.250,0.50,10.82,108.409
4,0.10,0.25,1.250,0.50,11.68,95.7396
4,0.10,0.25,1.250,0.50,12.61,88.1416
4,0.10,0.25,1.250,0.50,13.62,81.0819
4,0.10,0.25,1.250,0.50,14.71,74.7056
4,0.10,0.25,1.250,0.50,15.88,67.3517
4,0.10,0.25,1.250,0.50,17.15,62.2437
4,0.10,0.25,1.250,0.50,18.52,57.6001
4,0.10,0.25,1.250,0.50,20,53.387
4,0.10,0.25,1.250,1.00,1,811.968
4,0.10,0.25,1.250,1.00,1.08,760.312
4,0.10,0.25,1.250,1.00,1.17,619.629
4,0.10,0.25,1.250,1.00,1.26,566.766
4,0.10,0.25,1.250,1.00,1.36,521.384
4,0.10,0.25,1.250,1.00,1.47,480.535
4,0.10,0.25,1.250,1.00,1.59,440.712
4,0.10,0.25,1.250,1.00,1.71,374.272
4,0.10,0.25,1.250,1.00,1.85,332.025
4,0.10,0.25,1.250,1.00,2,302.207
4,0.10,0.25,1.250,1.00,2.16,277.945
4,0.10,0.25,1.250,1.00,2.33,258.417
4,0.10,0.25,1.250,1.00,2.51,240.766
4,0.10,0.25,1.250,1.00,2.71,224.327
4,0.10,0.25,1.250,1.00,2.93,209.162
4,0.10,0.25,1.250,1.00,3.17,195.376
4,0.10,0.25,1.250,1.00,3.42,183.075
4,0.10,0.25,1.250,1.00,3.69,171.177
4,0.10,0.25,1.250,1.00,3.99,159.46
4,0.10,0.25,1.250,1.00,4.3,148.624
4,0.10,0.25,1.250,1.00,4.65,137.663
4,0.10,0.25,1.250,1.00,5.02,125.409
4,0.10,0.25,1.250,1.00,5.42,110.517
4,0.10,0.25,1.250,1.00,5.85,101.43
4,0.10,0.25,1.250,1.00,6.32,93.8636
4,0.10,0.25,1.250,1.00,6.82,87.5296
4,0.10,0.25,1.250,1.00,7.37,81.655
4,0.10,0.25,1.250,1.00,7.96,76.1441
4,0.10,0.25,1.250,1.00,8.59,70.9322
4,0.10,0.25,1.250,1.00,9.28,65.8548
4,0.10,0.25,1.250,1.00,10.02,59.9734
4,0.10,0.25,1.250,1.00,10.82,53.8464
4,0.10,0.25,1.250,1.00,11.68,49.0143
4,0.10,0.25,1.250,1.00,12.61,45.3756
4,0.10,0.25,1.250,1.00,13.62,42.0345
4,0.10,0.25,1.250,1.00,14.71,38.9896
4,0.10,0.25,1.250,1.00,15.88,36.093
4,0.10,0.25,1.250,1.00,17.15,33.5319
4,0.10,0.25,1.250,1.00,18.52,31.1742
4,0.10,0.25,1.250,1.00,20,28.9819
4,0.10,0.25,1.250,2.00,1,283.45
4,0.10,0.25,1.250,2.00,1.08,266.495
4,0.10,0.25,1.250,2.00,1.17,242.242
4,0.10,0.25,1.250,2.00,1.26,225.3
4,0.10,0.25,1.250,2.00,1.36,209.64
4,0.10,0.25,1.250,2.00,1.47,194.947
4,0.10,0.25,1.250,2.00,1.59,181.789
4,0.10,0.25,1.250,2.00,1.71,168.12
4,0.10,0.25,1.250,2.00,1.85,155.465
4,0.10,0.25,1.250,2.00,2,144.228
4,0.10,0.25,1.250,2.00,2.16,134.016
4,0.10,0.25,1.250,2.00,2.33,124.86
4,0.10,0.25,1.250,2.00,2.51,116.308
4,0.10,0.25,1.250,2.00,2.71,107.984
4,0.10,0.25,1.250,2.00,2.93,100.195
4,0.10,0.25,1.250,2.00,3.17,93.005
4,0.10,0.25,1.250,2.00,3.42,86.6701
4,0.10,0.25,1.250,2.00,3.69,80.5953
4,0.10,0.25,1.250,2.00,3.99,74.7459
4,0.10,0.25,1.250,2.00,4.3,69.5198
4,0.10,0.25,1.250,2.00,4.65,64.4641
4,0.10,0.25,1.250,2.00,5.02,59.8157
4,0.10,0.25,1.250,2.00,5.42,55.0499
4,0.10,0.25,1.250,2.00,5.85,51.0139
4,0.10,0.25,1.250,2.00,6.32,47.2947
4,0.10,0.25,1.250,2.00,6.82,44.0004
4,0.10,0.25,1.250,2.00,7.37,40.9028
4,0.10,0.25,1.250,2.00,7.96,37.9995
4,0.10,0.25,1.250,2.00,8.59,35.3341
4,0.10,0.25,1.250,2.00,9.28,32.8599
4,0.10,0.25,1.250,2.00,10.02,30.4869
4,0.10,0.25,1.250,2.00,10.82,28.1898
4,0.10,0.25,1.250,2.00,11.68,26.1105
4,0.10,0.25,1.250,2.00,12.61,24.2766
4,0.10,0.25,1.250,2.00,13.62,22.6198
4,0.10,0.25,1.250,2.00,14.71,21.1013
4,0.10,0.25,1.250,2.00,15.88,19.6089
4,0.10,0.25,1.250,2.00,17.15,18.282
4,0.10,0.25,1.250,2.00,18.52,17.0512
4,0.10,0.25,1.250,2.00,20,15.9033
4,0.10,0.25,1.250,4.00,1,121.742
4,0.10,0.25,1.250,4.00,1.08,116.499
4,0.10,0.25,1.250,4.00,1.17,107.394
4,0.10,0.25,1.250,4.00,1.26,101.479
4,0.10,0.25,1.250,4.00,1.36,95.6694
4,0.10,0.25,1.250,4.00,1.47,90.1642
4,0.10,0.25,1.250,4.00,1.59,85.1659
4,0.10,0.25,1.250,4.00,1.71,79.55
4,0.10,0.25,1.250,4.00,1.85,74.3251
4,0.10,0.25,1.250,4.00,2,69.6603
4,0.10,0.25,1.250,4.00,2.16,65.2956
4,0.10,0.25,1.250,4.00,2.33,61.349
4,0.10,0.25,1.250,4.00,2.51,57.6719
4,0.10,0.25,1.250,4.00,2.71,54.0428
4,0.10,0.25,1.250,4.00,2.93,50.6002
4,0.10,0.25,1.250,4.00,3.17,47.2292
4,0.10,0.25,1.250,4.00,3.42,44.2461
4,0.10,0.25,1.250,4.00,3.69,41.3945
4,0.10,0.25,1.250,4.00,3.99,38.7067
4,0.10,0.25,1.250,4.00,4.3,36.2801
4,0.10,0.25,1.250,4.00,4.65,33.8489
4,0.10,0.25,1.250,4.00,5.02,31.5752
4,0.10,0.25,1.250,4.00,5.42,29.1417
4,0.10,0.25,1.250,4.00,5.85,27.1109
4,0.10,0.25,1.250,4.00,6.32,25.2447
4,0.10,0.25,1.250,4.00,6.82,23.6147
4,0.10,0.25,1.250,4.00,7.37,22.0758
4,0.10,0.25,1.250,4.00,7.96,20.5694
4,0.10,0.25,1.250,4.00,8.59,19.211
4,0.10,0.25,1.250,4.00,9.28,17.9475
4,0.10,0.25,1.250,4.00,10.02,16.7117
4,0.10,0.25,1.250,4.00,10.82,15.5091
4,0.10,0.25,1.250,4.00,11.68,14.4132
4,0.10,0.25,1.250,4.00,12.61,13.4408
4,0.10,0.25,1.250,4.00,13.62,12.5771
4,0.10,0.25,1.250,4.00,14.71,11.7632
4,0.10,0.25,1.250,4.00,15.88,10.9091
4,0.10,0.25,1.250,4.00,17.15,10.2003
4,0.10,0.25,1.250,4.00,18.52,9.55
4,0.10,0.25,1.250,4.00,20,8.95339
4,0.10,0.25,2.500,0.25,1,9191.88
4,0.10,0.25,2.500,0.25,1.08,8699.08
4,0.10,0.25,2.500,0.25,1.17,7405.9
4,0.10,0.25,2.500,0.25,1.26,6840.66
4,0.10,0.25,2.500,0.25,1.36,6324.32
4,0.10,0.25,2.500,0.25,1.47,5831.27
4,0.10,0.25,2.500,0.25,1.59,5317.69
4,0.10,0.25,2.500,0.25,1.71,4859.9
4,0.10,0.25,2.500,0.25,1.85,4414.67
4,0.10,0.25,2.500,0.25,2,4029.95
4,0.10,0.25,2.500,0.25,2.16,3679.83
4,0.10,0.25,2.500,0.25,2.33,3367.25
4,0.10,0.25,2.500,0.25,2.51,3074.42
4,0.10,0.25,2.500,0.25,2.71,2785.44
4,0.10,0.25,2.500,0.25,2.93,2509.53
4,0.10,0.25,2.500,0.25,3.17,2262.11
4,0.10,0.25,2.500,0.25,3.42,1961.98
4,0.10,0.25,2.500,0.25,3.69,1708.86
4,0.10,0.25,2.500,0.25,3.99,1521.8
4,0.10,0.25,2.500,0.25,4.3,1352.68
4,0.10,0.25,2.500,0.25,4.65,1199.59
4,0.10,0.25,2.500,0.25,5.02,1075.44
4,0.10,0.25,2.500,0.25,5.42,956.352
4,0.10,0.25,2.500,0.25,5.85,859.731
4,0.10,0.25,2.500,0.25,6.32,769.42
4,0.10,0.25,2.500,0.25,6.82,694.131
4,0.10,0.25,2.500,0.25,7.37,625.467
4,0.10,0.25,2.500,0.25,7.96,563.469
4,0.10,0.25,2.500,0.25,8.59,506.872
4,0.10,0.25,2.500,0.25,9.28,456.881
4,0.10,0.25,2.500,0.25,10.02,403.141
4,0.10,0.25,2.500,0.25,10.82,341.186
4,0.10,0.25,2.500,0.25,11.68,294.957
4,0.10,0.25,2.500,0.25,12.61,262.926
4,0.10,0.25,2.500,0.25,13.62,238.465
4,0.10,0.25,2.500,0.25,14.71,213.291
4,0.10,0.25,2.500,0.25,15.88,189.738
4,0.10,0.25,2.500,0.25,17.15,172.865
4,0.10,0.25,2.500,0.25,18.52,157.65
4,0.10,0.25,2.500,0.25,20,142.551
4,0.10,0.25,2.500,0.50,1,3023.6
4,0.10,0.25,2.500,0.50,1.08,2797.1
4,0.10,0.25,2.500,0.50,1.17,2025.57
4,0.10,0.25,2.500,0.50,1.26,1869.01
4,0.10,0.25,2.500,0.50,1.36,1750.26
4,0.10,0.25,2.500,0.50,1.47,1647.63
4,0.10,0.25,2.500,0.50,1.59,1549.13
4,0.10,0.25,2.500,0.50,1.71,1465.32
4,0.10,0.25,2.500,0.50,1.85,1400.03
4,0.10,0.25,2.500,0.50,2,1320.38
4,0.10,0.25,2.500,0.50,2.16,1240.4
4,0.10,0.25,2.500,0.50,2.33,1159.3
4,0.10,0.25,2.500,0.50,2.51,1069.89
4,0.10,0.25,2.500,0.50,2.71,980.157
4,0.10,0.25,2.500,0.50,2.93,894.214
4,0.10,0.25,2.500,0.50,3.17,812.659
4,0.10,0.25,2.500,0.50,3.42,673.675
4,0.10,0.25,2.500,0.50,3.69,563.252
4,0.10,0.25,2.500,0.50,3.99,502.538
4,0.10,0.25,2.500,0.50,4.3,454.101
4,0.10,0.25,2.500,0.50,4.65,416.918
4,0.10,0.25,2.500,0.50,5.02,391.644
4,0.10,0.25,2.500,0.50,5.42,369.567
4,0.10,0.25,2.500,0.50,5.85,353.637
4,0.10,0.25,2.500,0.50,6.32,333.866
4,0.10,0.25,2.500,0.50,6.82,314.88
4,0.10,0.25,2.500,0.50,7.37,294.695
4,0.10,0.25,2.500,0.50,7.96,273.881
4,0.10,0.25,2.500,0.50,8.59,253.124
4,0.10,0.25,2.500,0.50,9.28,232.611
4,0.10,0.25,2.500,0.50,10.02,205.297
4,0.10,0.25,2.500,0.50,10.82,168.38
4,0.10,0.25,2.500,0.50,11.68,142.949
4,0.10,0.25,2.500,0.50,12.61,127.123
4,0.10,0.25,2.500,0.50,13.62,115.955
4,0.10,0.25,2.500,0.50,14.71,103.803
4,0.10,0.25,2.500,0.50,15.88,92.4942
4,0.10,0.25,2.500,0.50,17.15,84.8701
4,0.10,0.25,2.500,0.50,18.52,77.9449
4,0.10,0.25,2.500,0.50,20,71.3477
4,0.10,0.25,2.500,1.00,1,896.411
4,0.10,0.25,2.500,1.00,1.08,837.661
4,0.10,0.25,2.500,1.00,1.17,646.022
4,0.10,0.25,2.500,1.00,1.26,605.503
4,0.10,0.25,2.500,1.00,1.36,571.461
4,0.10,0.25,2.500,1.00,1.47,537.227
4,0.10,0.25,2.500,1.00,1.59,504.644
4,0.10,0.25,2.500,1.00,1.71,475.774
4,0.10,0.25,2.500,1.00,1.85,447.97
4,0.10,0.25,2.500,1.00,2,424.21
4,0.10,0.25,2.500,1.00,2.16,402.799
4,0.10,0.25,2.500,1.00,2.33,382.903
4,0.10,0.25,2.500,1.00,2.51,360.992
4,0.10,0.25,2.500,1.00,2.71,339.164
4,0.10,0.25,2.500,1.00,2.93,316.168
4,0.10,0.25,2.500,1.00,3.17,291.589
4,0.10,0.25,2.500,1.00,3.42,251.951
4,0.10,0.25,2.500,1.00,3.69,222.356
4,0.10,0.25,2.500,1.00,3.99,203.705
4,0.10,0.25,2.500,1.00,4.3,188.558
4,0.10,0.25,2.500,1.00,4.65,175.163
4,0.10,0.25,2.500,1.00,5.02,163.282
4,0.10,0.25,2.500,1.00,5.42,152.682
4,0.10,0.25,2.500,1.00,5.85,143.545
4,0.10,0.25,2.500,1.00,6.32,135.196
4,0.10,0.25,2.500,1.00,6.82,127.537
4,0.10,0.25,2.500,1.00,7.37,120.266
4,0.10,0.25,2.500,1.00,7.96,113.198
4,0.10,0.25,2.500,1.00,8.59,105.921
4,0.10,0.25,2.500,1.00,9.28,98.2185
4,0.10,0.25,2.500,1.00,10.02,87.8477
4,0.10,0.25,2.500,1.00,10.82,75.0012
4,0.10,0.25,2.500,1.00,11.68,66.879
4,0.10,0.25,2.500,1.00,12.61,61.0864
4,0.10,0.25,2.500,1.00,13.62,56.3974
4,0.10,0.25,2.500,1.00,14.71,51.9953
4,0.10,0.25,2.500,1.00,15.88,48.1135
4,0.10,0.25,2.500,1.00,17.15,44.6602
4,0.10,0.25,2.500,1.00,18.52,41.488
4,0.10,0.25,2.500,1.00,20,38.5138
4,0.10,0.25,2.500,2.00,1,321.872
4,0.10,0.25,2.500,2.00,1.08,307.856
4,0.10,0.25,2.500,2.00,1.17,282.784
4,0.10,0.25,2.500,2.00,1.26,269.554
4,0.10,0.25,2.500,2.00,1.36,255.548
4,0.10,0.25,2.500,2.00,1.47,241.213
4,0.10,0.25,2.500,2.00,1.59,227.125
4,0.10,0.25,2.500,2.00,1.71,214.524
4,0.10,0.25,2.500,2.00,1.85,201.147
4,0.10,0.25,2.500,2.00,2,188.609
4,0.10,0.25,2.500,2.00,2.16,176.877
4,0.10,0.25,2.500,2.00,2.33,165.273
4,0.10,0.25,2.500,2.00,2.51,154.423
4,0.10,0.25,2.500,2.00,2.71,143.896
4,0.10,0.25,2.500,2.00,2.93,133.808
4,0.10,0.25,2.500,2.00,3.17,124.624
4,0.10,0.25,2.500,2.00,3.42,115.332
4,0.10,0.25,2.500,2.00,3.69,106.579
4,0.10,0.25,2.500,2.00,3.99,98.8027
4,0.10,0.25,2.500,2.00,4.3,91.9442
4,0.10,0.25,2.500,2.00,4.65,85.304
4,0.10,0.25,2.500,2.00,5.02,79.3904
4,0.10,0.25,2.500,2.00,5.42,73.7916
4,0.10,0.25,2.500,2.00,5.85,68.6422
4,0.10,0.25,2.500,2.00,6.32,63.791
4,0.10,0.25,2.500,2.00,6.82,59.4023
4,0.10,0.25,2.500,2.00,7.37,55.2548
4,0.10,0.25,2.500,2.00,7.96,51.415
4,0.10,0.25,2.500,2.00,8.59,47.8349
4,0.10,0.25,2.500,2.00,9.28,44.5094
4,0.10,0.25,2.500,2.00,10.02,41.2369
4,0.10,0.25,2.500,2.00,10.82,37.8025
4,0.10,0.25,2.500,2.00,11.68,34.8952
4,0.10,0.25,2.500,2.00,12.61,32.3986
4,0.10,0.25,2.500,2.00,13.62,30.2222
4,0.10,0.25,2.500,2.00,14.71,28.1344
4,0.10,0.25,2.500,2.00,15.88,26.1943
4,0.10,0.25,2.500,2.00,17.15,24.4365
4,0.10,0.25,2.500,2.00,18.52,22.7978
4,0.10,0.25,2.500,2.00,20,21.1909
4,0.10,0.25,2.500,4.00,1,134.579
4,0.10,0.25,2.500,4.00,1.08,130.125
4,0.10,0.25,2.500,4.00,1.17,119.955
4,0.10,0.25,2.500,4.00,1.26,115.1
4,0.10,0.25,2.500,4.00,1.36,110.144
4,0.10,0.25,2.500,4.00,1.47,105.067
4,0.10,0.25,2.500,4.00,1.59,100.036
4,0.10,0.25,2.500,4.00,1.71,95.4277
4,0.10,0.25,2.500,4.00,1.85,90.6059
4,0.10,0.25,2.500,4.00,2,85.9026
4,0.10,0.25,2.500,4.00,2.16,81.3295
4,0.10,0.25,2.500,4.00,2.33,76.9308
4,0.10,0.25,2.500,4.00,2.51,72.8176
4,0.10,0.25,2.500,4.00,2.71,68.7264
4,0.10,0.25,2.500,4.00,2.93,64.7419
4,0.10,0.25,2.500,4.00,3.17,60.9625
4,0.10,0.25,2.500,4.00,3.42,56.8427
4,0.10,0.25,2.500,4.00,3.69,52.9794
4,0.10,0.25,2.500,4.00,3.99,49.6525
4,0.10,0.25,2.500,4.00,4.3,46.6242
4,0.10,0.25,2.500,4.00,4.65,43.6266
4,0.10,0.25,2.500,4.00,5.02,40.9581
4,0.10,0.25,2.500,4.00,5.42,38.3603
4,0.10,0.25,2.500,4.00,5.85,35.987
4,0.10,0.25,2.500,4.00,6.32,33.6749
4,0.10,0.25,2.500,4.00,6.82,31.6234
4,0.10,0.25,2.500,4.00,7.37,29.6831
4,0.10,0.25,2.500,4.00,7.96,27.8682
4,0.10,0.25,2.500,4.00,8.59,26.1167
4,0.10,0.25,2.500,4.00,9.28,24.4864
4,0.10,0.25,2.500,4.00,10.02,22.8103
4,0.10,0.25,2.500,4.00,10.82,20.9497
4,0.10,0.25,2.500,4.00,11.68,19.3639
4,0.10,0.25,2.500,4.00,12.61,18.0061
4,0.10,0.25,2.500,4.00,13.62,16.8501
4,0.10,0.25,2.500,4.00,14.71,15.667
4,0.10,0.25,2.500,4.00,15.88,14.5235
4,0.10,0.25,2.500,4.00,17.15,13.523
4,0.10,0.25,2.500,4.00,18.52,12.5847
4,0.10,0.25,2.500,4.00,20,11.6495
4,0.10,0.25,5.000,0.25,1,9282.61
4,0.10,0.25,5.000,0.25,1.08,8837.29
4,0.10,0.25,5.000,0.25,1.17,7522.41
4,0.10,0.25,5.000,0.25,1.26,7047.08
4,0.10,0.25,5.000,0.25,1.36,6618.53
4,0.10,0.25,5.000,0.25,1.47,6225.39
4,0.10,0.25,5.000,0.25,1.59,5817.88
4,0.10,0.25,5.000,0.25,1.71,5450.74
4,0.10,0.25,5.000,0.25,1.85,5075.51
4,0.10,0.25,5.000,0.25,2,4727.37
4,0.10,0.25,5.000,0.25,2.16,4410.57
4,0.10,0.25,5.000,0.25,2.33,4121.06
4,0.10,0.25,5.000,0.25,2.51,3846.13
4,0.10,0.25,5.000,0.25,2.71,3574.31
4,0.10,0.25,5.000,0.25,2.93,3315.58
4,0.10,0.25,5.000,0.25,3.17,3036.44
4,0.10,0.25,5.000,0.25,3.42,2781.96
4,0.10,0.25,5.000,0.25,3.69,2543.77
4,0.10,0.25,5.000,0.25,3.99,2324.72
4,0.10,0.25,5.000,0.25,4.3,2138.02
4,0.10,0.25,5.000,0.25,4.65,1947.97
4,0.10,0.25,5.000,0.25,5.02,1772.44
4,0.10,0.25,5.000,0.25,5.42,1610.77
4,0.10,0.25,5.000,0.25,5.85,1463.63
4,0.10,0.25,5.000,0.25,6.32,1329.18
4,0.10,0.25,5.000,0.25,6.82,1167.37
4,0.10,0.25,5.000,0.25,7.37,1022.64
4,0.10,0.25,5.000,0.25,7.96,903.025
4,0.10,0.25,5.000,0.25,8.59,806.308
4,0.10,0.25,5.000,0.25,9.28,722.75
4,0.10,0.25,5.000,0.25,10.02,639.912
4,0.10,0.25,5.000,0.25,10.82,545.815
4,0.10,0.25,5.000,0.25,11.68,480.711
4,0.10,0.25,5.000,0.25,12.61,430.424
4,0.10,0.25,5.000,0.25,13.62,383.069
4,0.10,0.25,5.000,0.25,14.71,345.1
4,0.10,0.25,5.000,0.25,15.88,309.505
4,0.10,0.25,5.000,0.25,17.15,278.419
4,0.10,0.25,5.000,0.25,18.52,249.802
4,0.10,0.25,5.000,0.25,20,225.558
4,0.10,0.25,5.000,0.50,1,3067.27
4,0.10,0.25,5.000,0.50,1.08,2851.83
4,0.10,0.25,5.000,0.50,1.17,2041.38
4,0.10,0.25,5.000,0.50,1.26,1925.75
4,0.10,0.25,5.000,0.50,1.36,1817.64
4,0.10,0.25,5.000,0.50,1.47,1712.99
4,0.10,0.25,5.000,0.50,1.59,1605.43
4,0.10,0.25,5.000,0.50,1.71,1509.32
4,0.10,0.25,5.000,0.50,1.85,1411.71
4,0.10,0.25,5.000,0.50,2,1323.04
4,0.10,0.25,5.000,0.50,2.16,1243.62
4,0.10,0.25,5.000,0.50,2.33,1167.73
4,0.10,0.25,5.000,0.50,2.51,1097.54
4,0.10,0.25,5.000,0.50,2.71,1030.54
4,0.10,0.25,5.000,0.50,2.93,973.648
4,0.10,0.25,5.000,0.50,3.17,922.396
4,0.10,0.25,5.000,0.50,3.42,877.6
4,0.10,0.25,5.000,0.50,3.69,842.659
4,0.10,0.25,5.000,0.50,3.99,805.114
4,0.10,0.25,5.000,0.50,4.3,766.764
4,0.10,0.25,5.000,0.50,4.65,726.404
4,0.10,0.25,5.000,0.50,5.02,679.874
4,0.10,0.25,5.000,0.50,5.42,641.068
4,0.10,0.25,5.000,0.50,5.85,601.659
4,0.10,0.25,5.000,0.50,6.32,558.861
4,0.10,0.25,5.000,0.50,6.82,485.146
4,0.10,0.25,5.000,0.50,7.37,418.54
4,0.10,0.25,5.000,0.50,7.96,368.95
4,0.10,0.25,5.000,0.50,8.59,332.94
4,0.10,0.25,5.000,0.50,9.28,303.69
4,0.10,0.25,5.000,0.50,10.02,272.862
4,0.10,0.25,5.000,0.50,10.82,226.856
4,0.10,0.25,5.000,0.50,11.68,201.747
4,0.10,0.25,5.000,0.50,12.61,185.117
4,0.10,0.25,5.000,0.50,13.62,169.007
4,0.10,0.25,5.000,0.50,14.71,155.95
4,0.10,0.25,5.000,0.50,15.88,142.718
4,0.10,0.25,5.000,0.50,17.15,131.029
4,0.10,0.25,5.000,0.50,18.52,119.704
4,0.10,0.25,5.000,0.50,20,109.96
4,0.10,0.25,5.000,1.00,1,935.861
4,0.10,0.25,5.000,1.00,1.08,864.905
4,0.10,0.25,5.000,1.00,1.17,664.181
4,0.10,0.25,5.000,1.00,1.26,632.916
4,0.10,0.25,5.000,1.00,1.36,602.589
4,0.10,0.25,5.000,1.00,1.47,571.648
4,0.10,0.25,5.000,1.00,1.59,540.633
4,0.10,0.25,5.000,1.00,1.71,513.051
4,0.10,0.25,5.000,1.00,1.85,484.57
4,0.10,0.25,5.000,1.00,2,458.255
4,0.10,0.25,5.000,1.00,2.16,434.231
4,0.10,0.25,5.000,1.00,2.33,411.565
4,0.10,0.25,5.000,1.00,2.51,390.187
4,0.10,0.25,5.000,1.00,2.71,369.453
4,0.10,0.25,5.000,1.00,2.93,348.416
4,0.10,0.25,5.000,1.00,3.17,327.702
4,0.10,0.25,5.000,1.00,3.42,309.327
4,0.10,0.25,5.000,1.00,3.69,292.135
4,0.10,0.25,5.000,1.00,3.99,277.135
4,0.10,0.25,5.000,1.00,4.3,263.362
4,0.10,0.25,5.000,1.00,4.65,248.502
4,0.10,0.25,5.000,1.00,5.02,235.248
4,0.10,0.25,5.000,1.00,5.42,222.156
4,0.10,0.25,5.000,1.00,5.85,209.052
4,0.10,0.25,5.000,1.00,6.32,195.108
4,0.10,0.25,5.000,1.00,6.82,172.958
4,0.10,0.25,5.000,1.00,7.37,155.261
4,0.10,0.25,5.000,1.00,7.96,142.859
4,0.10,0.25,5.000,1.00,8.59,132.796
4,0.10,0.25,5.000,1.00,9.28,123.172
4,0.10,0.25,5.000,1.00,10.02,112.536
4,0.10,0.25,5.000,1.00,10.82,96.7034
4,0.10,0.25,5.000,1.00,11.68,87.992
4,0.10,0.25,5.000,1.00,12.61,81.5624
4,0.10,0.25,5.000,1.00,13.62,75.7619
4,0.10,0.25,5.000,1.00,14.71,70.6326
4,0.10,0.25,5.000,1.00,15.88,65.755
4,0.10,0.25,5.000,1.00,17.15,61.1033
4,0.10,0.25,5.000,1.00,18.52,56.5712
4,0.10,0.25,5.000,1.00,20,52.2253
4,0.10,0.25,5.000,2.00,1,326.228
4,0.10,0.25,5.000,2.00,1.08,313.004
4,0.10,0.25,5.000,2.00,1.17,288.275
4,0.10,0.25,5.000,2.00,1.26,277.709
4,0.10,0.25,5.000,2.00,1.36,266.539
4,0.10,0.25,5.000,2.00,1.47,254.78
4,0.10,0.25,5.000,2.00,1.59,243.046
4,0.10,0.25,5.000,2.00,1.71,232.444
4,0.10,0.25,5.000,2.00,1.85,221.062
4,0.10,0.25,5.000,2.00,2,210.241
4,0.10,0.25,5.000,2.00,2.16,200.361
4,0.10,0.25,5.000,2.00,2.33,190.915
4,0.10,0.25,5.000,2.00,2.51,181.461
4,0.10,0.25,5.000,2.00,2.71,171.259
4,0.10,0.25,5.000,2.00,2.93,161.061
4,0.10,0.25,5.000,2.00,3.17,151.198
4,0.10,0.25,5.000,2.00,3.42,142.226
4,0.10,0.25,5.000,2.00,3.69,133.556
4,0.10,0.25,5.000,2.00,3.99,124.846
4,0.10,0.25,5.000,2.00,4.3,116.875
4,0.10,0.25,5.000,2.00,4.65,108.796
4,0.10,0.25,5.000,2.00,5.02,101.42
4,0.10,0.25,5.000,2.00,5.42,94.4175
4,0.10,0.25,5.000,2.00,5.85,87.9464
4,0.10,0.25,5.000,2.00,6.32,81.9545
4,0.10,0.25,5.000,2.00,6.82,75.8028
4,0.10,0.25,5.000,2.00,7.37,69.999
4,0.10,0.25,5.000,2.00,7.96,64.8349
4,0.10,0.25,5.000,2.00,8.59,60.2289
4,0.10,0.25,5.000,2.00,9.28,55.9389
4,0.10,0.25,5.000,2.00,10.02,51.8922
4,0.10,0.25,5.000,2.00,10.82,47.3815
4,0.10,0.25,5.000,2.00,11.68,43.7565
4,0.10,0.25,5.000,2.00,12.61,40.6537
4,0.10,0.25,5.000,2.00,13.62,37.7658
4,0.10,0.25,5.000,2.00,14.71,35.1732
4,0.10,0.25,5.000,2.00,15.88,32.7175
4,0.10,0.25,5.000,2.00,17.15,30.459
4,0.10,0.25,5.000,2.00,18.52,28.3369
4,0.10,0.25,5.000,2.00,20,26.412
4,0.10,0.25,5.000,4.00,1,136.384
4,0.10,0.25,5.000,4.00,1.08,132.526
4,0.10,0.25,5.000,4.00,1.17,122.619
4,0.10,0.25,5.000,4.00,1.26,118.72
4,0.10,0.25,5.000,4.00,1.36,114.508
4,0.10,0.25,5.000,4.00,1.47,110.184
4,0.10,0.25,5.000,4.00,1.59,105.785
4,0.10,0.25,5.000,4.00,1.71,101.806
4,0.10,0.25,5.000,4.00,1.85,97.4574
4,0.10,0.25,5.000,4.00,2,93.2062
4,0.10,0.25,5.000,4.00,2.16,89.0586
4,0.10,0.25,5.000,4.00,2.33,85.0961
4,0.10,0.25,5.000,4.00,2.51,81.2929
4,0.10,0.25,5.000,4.00,2.71,77.3196
4,0.10,0.25,5.000,4.00,2.93,73.3176
4,0.10,0.25,5.000,4.00,3.17,69.3798
4,0.10,0.25,5.000,4.00,3.42,65.7536
4,0.10,0.25,5.000,4.00,3.69,62.308
4,0.10,0.25,5.000,4.00,3.99,58.8507
4,0.10,0.25,5.000,4.00,4.3,55.6166
4,0.10,0.25,5.000,4.00,4.65,52.3629
4,0.10,0.25,5.000,4.00,5.02,49.3334
4,0.10,0.25,5.000,4.00,5.42,46.467
4,0.10,0.25,5.000,4.00,5.85,43.7621
4,0.10,0.25,5.000,4.00,6.32,41.2059
4,0.10,0.25,5.000,4.00,6.82,38.5078
4,0.10,0.25,5.000,4.00,7.37,35.9268
4,0.10,0.25,5.000,4.00,7.96,33.605
4,0.10,0.25,5.000,4.00,8.59,31.5139
4,0.10,0.25,5.000,4.00,9.28,29.5589
4,0.10,0.25,5.000,4.00,10.02,27.6147
